;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
133;1.186e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
134;1.196e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
135;1.206e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
136;1.216e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
137;1.226e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
138;1.236e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
139;1.246e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
140;1.256e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
141;1.266e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
142;1.276e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
143;1.286e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
144;1.296e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
145;1.306e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
146;1.316e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
147;1.326e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
148;1.336e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
149;1.346e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
150;1.356e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
151;1.366e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
152;1.376e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
153;1.386e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
154;1.396e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
155;1.406e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
156;1.416e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
157;1.426e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
158;1.436e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
159;1.446e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
160;1.456e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
161;1.466e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
162;1.476e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
163;1.486e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
164;1.496e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
165;1.506e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
166;1.516e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
167;1.526e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
168;1.536e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
169;1.546e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
170;1.556e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
171;1.566e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
172;1.576e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
173;1.586e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
174;1.596e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
175;1.606e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
176;1.616e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
177;1.626e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
178;1.636e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
179;1.646e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
180;1.656e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
181;1.666e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
182;1.676e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
183;1.686e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
184;1.696e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
185;1.706e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
186;1.716e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
187;1.726e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
188;1.736e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
189;1.746e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
190;1.756e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
191;1.766e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
192;1.776e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
193;1.786e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
194;1.796e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
195;1.806e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
196;1.816e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
197;1.826e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
198;1.836e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
199;1.846e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
200;1.856e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
201;1.866e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
202;1.876e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
203;1.886e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
204;1.896e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
205;1.906e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
206;1.916e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
207;1.926e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
208;1.936e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
209;1.946e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
210;1.956e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
211;1.966e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
212;1.976e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
213;1.986e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
214;1.996e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
215;2.006e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
216;2.016e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
217;2.026e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
218;2.036e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
219;2.046e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
220;2.056e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
221;2.066e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
222;2.076e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
223;2.086e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
224;2.096e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
225;2.106e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
226;2.116e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
227;2.126e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
228;2.136e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
229;2.146e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
230;2.156e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
231;2.166e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
232;2.176e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
233;2.186e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
234;2.196e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
235;2.206e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
236;2.216e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
237;2.226e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
238;2.236e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
239;2.246e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
240;2.256e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
241;2.266e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
242;2.276e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
243;2.286e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
244;2.296e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
245;2.306e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
246;2.316e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
247;2.326e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
248;2.336e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
249;2.346e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
250;2.356e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
251;2.366e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
252;2.376e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
253;2.386e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
254;2.396e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
255;2.406e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
256;2.416e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
257;2.426e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
258;2.436e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
259;2.446e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
260;2.456e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
261;2.466e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
262;2.476e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
263;2.486e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
264;2.496e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
265;2.506e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
266;2.516e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
267;2.526e+00;1.044e+00;8.333e-01;2.815e-07;7.979e-01;2.695e-07;1.045e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
